fecha_utc,equity,precio,posicion
2026-08-26 15:59 UTC,1142.79,4651.6001,MART
2026-08-26 16:04 UTC,1143.32,4652.8999,MART
2026-08-26 16:09 UTC,1144.01,4654.6001,MART
2026-08-26 16:14 UTC,1144.25,4655.2002,MART
2026-08-26 16:19 UTC,1143.85,4654.2002,MART
2026-08-26 16:24 UTC,1142.54,4651.0000,MART
2026-08-26 16:29 UTC,1142.09,4649.8999,MART
2026-08-26 16:34 UTC,1141.89,4649.3999,MART
2026-08-26 16:39 UTC,1139.04,4642.3999,MART
2026-08-26 16:44 UTC,1139.57,4643.7002,MART
2026-08-26 16:49 UTC,1142.14,4650.0000,MART
2026-08-26 16:54 UTC,1140.02,4644.7998,MART
2026-08-26 16:59 UTC,1140.95,4647.1001,MART
2026-08-26 17:04 UTC,1141.52,4648.5000,MART
2026-08-26 17:09 UTC,1141.89,4649.3999,MART
2026-08-26 17:14 UTC,1142.22,4650.2002,MART
2026-08-26 17:19 UTC,1142.62,4651.2002,MART
2026-08-26 17:24 UTC,1142.99,4652.1001,MART
2026-08-26 17:29 UTC,1143.40,4653.1001,MART
2026-08-26 17:34 UTC,1144.70,4656.2998,MART
2026-08-26 17:39 UTC,1142.99,4652.1001,MART
2026-08-26 17:44 UTC,1143.24,4652.7002,MART
2026-08-26 17:49 UTC,1143.64,4653.7002,MART
2026-08-26 17:54 UTC,1143.24,4652.7002,MART
2026-08-26 17:59 UTC,1143.44,4653.2002,MART
2026-08-26 18:04 UTC,1145.64,4658.6001,MART
2026-08-26 18:09 UTC,1145.44,4658.1001,MART
2026-08-26 18:14 UTC,1144.54,4655.8999,MART
2026-08-26 18:19 UTC,1142.54,4651.0000,MART
2026-08-26 18:24 UTC,1141.81,4649.2002,MART
2026-08-26 18:29 UTC,1142.22,4650.2002,MART
2026-08-26 18:34 UTC,1141.61,4648.7002,MART
2026-08-26 18:39 UTC,1141.97,4649.6001,MART
2026-08-26 18:44 UTC,1142.95,4652.0000,MART
2026-08-26 18:49 UTC,1142.91,4651.8999,MART
2026-08-26 18:54 UTC,1142.58,4651.1001,MART
2026-08-26 18:59 UTC,1141.52,4648.5000,MART
2026-08-26 19:04 UTC,1140.99,4647.2002,MART
2026-08-26 19:09 UTC,1141.28,4647.8999,MART
2026-08-26 19:14 UTC,1141.77,4649.1001,MART
2026-08-26 19:19 UTC,1140.75,4646.6001,MART
2026-08-26 19:24 UTC,1141.65,4648.7998,MART
