fecha_utc,equity,precio,posicion
2026-07-11 21:39:59 UTC,999.70,725.51,LONG
2026-07-12 04:00:37 UTC,999.70,725.51,LONG
2026-07-13 04:02:39 UTC,999.70,725.51,LONG
2026-07-13 15:13:31 UTC,988.38,717.29,LONG
2026-07-13 18:10:49 UTC,981.68,712.43,LONG
2026-07-13 19:52:18 UTC,981.72,712.48,LONG
2026-07-13 21:14:10 UTC,980.73,711.74,LONG
2026-07-14 03:37:34 UTC,980.73,711.74,LONG
2026-07-14 14:15:49 UTC,986.21,715.73,LONG
2026-07-14 17:35:34 UTC,992.96,720.62,LONG
2026-07-14 19:45:29 UTC,992.65,720.40,LONG
2026-07-14 21:16:46 UTC,991.68,719.69,LONG
2026-07-15 03:38:24 UTC,991.71,719.71,LONG
2026-07-15 14:12:45 UTC,993.51,721.02,LONG
2026-07-15 15:55:06 UTC,984.80,714.68,LONG
2026-07-15 17:40:34 UTC,986.46,715.90,LONG
2026-07-15 19:38:13 UTC,987.16,716.41,LONG
2026-07-15 21:16:43 UTC,988.99,717.74,LONG
2026-07-16 03:40:49 UTC,988.99,717.74,LONG
2026-07-16 14:25:52 UTC,980.09,711.28,LONG
2026-07-16 17:41:40 UTC,973.52,706.51,LONG
2026-07-16 19:35:28 UTC,970.18,704.29,LONG
2026-07-16 21:18:40 UTC,972.73,705.94,LONG
2026-07-17 03:40:33 UTC,972.73,705.94,LONG
2026-07-17 14:05:18 UTC,958.12,695.33,LONG
2026-07-17 15:43:19 UTC,959.13,696.07,LONG
2026-07-17 17:32:22 UTC,966.88,701.65,LONG
2026-07-17 19:34:49 UTC,959.57,696.39,LONG
2026-07-17 21:09:50 UTC,958.11,695.33,LONG
2026-07-18 03:34:59 UTC,958.11,695.33,LONG
2026-07-19 00:12:50 UTC,958.11,695.33,LONG
2026-07-20 04:07:03 UTC,958.11,695.33,LONG
2026-07-20 14:34:40 UTC,966.48,701.40,LONG
2026-07-20 18:21:39 UTC,965.40,700.62,LONG
2026-07-20 21:34:18 UTC,959.12,696.06,LONG
2026-07-21 03:48:34 UTC,959.12,696.06,LONG
2026-07-21 14:25:51 UTC,971.98,705.44,LONG
2026-07-21 17:47:26 UTC,977.76,709.59,LONG
2026-07-21 19:54:26 UTC,977.79,709.60,LONG
2026-07-21 21:34:06 UTC,976.91,708.97,LONG
2026-07-22 03:49:51 UTC,976.91,708.97,LONG
2026-07-22 14:25:31 UTC,973.64,706.60,LONG
2026-07-22 17:43:03 UTC,976.24,708.49,LONG
2026-07-22 19:45:59 UTC,973.63,706.59,LONG
2026-07-22 21:31:27 UTC,971.92,705.35,LONG
2026-07-23 03:47:26 UTC,971.92,705.35,LONG
2026-07-23 14:35:06 UTC,955.79,693.50,LONG
2026-07-23 17:49:00 UTC,953.87,692.25,LONG
2026-07-23 19:47:42 UTC,950.08,689.50,LONG
2026-07-23 21:30:04 UTC,953.47,691.96,LONG
2026-07-24 03:46:16 UTC,953.47,691.96,LONG
2026-07-24 14:14:55 UTC,945.46,686.15,LONG
2026-07-24 15:49:19 UTC,950.03,689.52,LONG
2026-07-24 17:53:41 UTC,949.30,688.93,LONG
2026-07-24 19:48:45 UTC,941.70,683.39,LONG
2026-07-24 21:30:12 UTC,942.82,684.23,LONG
2026-07-25 03:40:45 UTC,942.82,684.23,LONG
2026-07-26 03:57:46 UTC,942.82,684.23,LONG
2026-07-27 04:05:06 UTC,942.82,684.23,LONG
2026-07-27 15:16:03 UTC,936.65,679.75,LONG
2026-07-27 17:57:08 UTC,936.52,679.74,LONG
2026-07-27 19:57:03 UTC,940.09,682.25,LONG
2026-07-27 21:31:06 UTC,939.91,682.12,LONG
2026-07-28 03:39:33 UTC,939.91,682.12,LONG
2026-07-28 14:40:48 UTC,924.70,671.08,LONG
2026-07-28 17:45:57 UTC,931.74,676.21,LONG
2026-07-28 19:54:51 UTC,933.01,677.08,LONG
2026-07-28 21:33:33 UTC,930.78,675.49,LONG
2026-07-29 03:43:10 UTC,930.78,675.49,LONG
