fecha_utc,equity,precio,posicion
2026-08-26 18:44 UTC,960.04,159.4020,MART
2026-08-26 18:49 UTC,959.86,159.3870,MART
2026-08-26 18:54 UTC,959.95,159.3950,MART
2026-08-26 18:59 UTC,959.97,159.3960,MART
2026-08-26 19:04 UTC,959.84,159.3850,MART
2026-08-26 19:09 UTC,959.68,159.3720,MART
2026-08-26 19:14 UTC,959.59,159.3640,MART
2026-08-26 19:19 UTC,959.88,159.3890,MART
2026-08-26 19:24 UTC,959.85,159.3860,MART
2026-08-26 19:29 UTC,959.71,159.3740,MART
2026-08-26 19:34 UTC,959.50,159.3570,MART
2026-08-26 19:39 UTC,959.56,159.3620,MART
2026-08-26 19:44 UTC,959.40,159.3480,MART
2026-08-26 19:49 UTC,959.46,159.3530,MART
2026-08-26 19:54 UTC,959.48,159.3550,MART
2026-08-26 19:59 UTC,959.36,159.3450,MART
2026-08-26 20:04 UTC,959.40,159.3480,MART
2026-08-26 20:09 UTC,959.33,159.3420,MART
2026-08-26 20:14 UTC,959.35,159.3440,MART
2026-08-26 20:19 UTC,959.30,159.3400,MART
2026-08-26 20:24 UTC,959.23,159.3340,MART
2026-08-26 20:29 UTC,959.00,159.3140,MART
2026-08-26 20:34 UTC,959.02,159.3160,MART
2026-08-26 20:39 UTC,958.77,159.2950,MART
2026-08-26 20:44 UTC,958.69,159.2880,MART
2026-08-26 20:49 UTC,958.87,159.3030,MART
2026-08-26 20:54 UTC,958.98,159.3130,MART
2026-08-26 20:59 UTC,958.66,159.2860,MART
2026-08-26 21:06 UTC,958.48,159.2700,MART
2026-08-26 21:11 UTC,958.11,159.2390,MART
2026-08-26 21:16 UTC,958.06,159.2350,MART
2026-08-26 21:21 UTC,958.31,159.2560,MART
2026-08-26 21:26 UTC,958.33,159.2580,MART
2026-08-26 21:31 UTC,958.53,159.2750,MART
2026-08-26 21:36 UTC,958.42,159.2650,MART
2026-08-26 21:41 UTC,958.29,159.2540,MART
2026-08-26 21:46 UTC,958.43,159.2660,MART
2026-08-26 21:51 UTC,958.35,159.2590,MART
2026-08-26 21:56 UTC,958.26,159.2520,MART
2026-08-26 22:01 UTC,958.48,159.2700,MART
2026-08-26 22:06 UTC,958.55,159.2760,MART
2026-08-26 22:11 UTC,958.59,159.2800,MART
2026-08-26 22:16 UTC,958.50,159.2720,MART
2026-08-26 22:21 UTC,958.46,159.2690,MART
2026-08-26 22:26 UTC,958.33,159.2580,MART
2026-08-26 22:31 UTC,958.45,159.2680,MART
2026-08-26 22:36 UTC,958.37,159.2610,MART
2026-08-26 22:41 UTC,958.27,159.2530,MART
2026-08-26 22:46 UTC,958.22,159.2480,MART
2026-08-26 22:51 UTC,958.33,159.2580,MART
2026-08-26 22:56 UTC,958.33,159.2580,MART
2026-08-26 23:02 UTC,958.20,159.2470,MART
2026-08-26 23:07 UTC,958.13,159.2410,MART
2026-08-26 23:12 UTC,958.09,159.2370,MART
2026-08-26 23:17 UTC,957.87,159.2190,MART
2026-08-26 23:22 UTC,957.82,159.2150,MART
2026-08-26 23:27 UTC,958.00,159.2300,MART
2026-08-26 23:32 UTC,958.11,159.2390,MART
2026-08-26 23:37 UTC,958.07,159.2360,MART
2026-08-26 23:42 UTC,958.01,159.2310,MART
2026-08-26 23:47 UTC,958.10,159.2380,MART
2026-08-26 23:52 UTC,958.33,159.2580,MART
2026-08-26 23:57 UTC,958.24,159.2500,MART
2026-08-27 00:02 UTC,957.54,159.1910,MART
2026-08-27 00:07 UTC,957.40,159.1790,MART
2026-08-27 00:12 UTC,956.95,159.1410,MART
2026-08-27 00:17 UTC,957.06,159.1500,MART
2026-08-27 00:22 UTC,956.93,159.1390,MART
