fecha_utc,equity,precio,posicion
2026-07-19 21:49:26 UTC,1000.00,1.1621,MART
2026-07-20 00:23:28 UTC,1000.01,1.1623,MART
2026-07-20 02:57:30 UTC,1000.06,1.1633,MART
2026-07-20 05:31:32 UTC,1000.06,1.1633,MART
2026-07-20 08:05:33 UTC,1000.05,1.1631,MART
2026-07-20 10:39:35 UTC,1000.07,1.1635,MART
2026-07-20 13:13:37 UTC,1000.05,1.1632,MART
2026-07-20 15:47:39 UTC,1000.08,1.1637,MART
2026-07-20 18:21:41 UTC,1000.11,1.1644,MART
2026-07-20 20:55:42 UTC,1000.10,1.1641,MART
2026-07-20 23:29:44 UTC,1000.14,1.1651,MART
2026-07-21 02:03:46 UTC,1000.12,1.1643,MART
2026-07-21 04:37:48 UTC,1000.16,1.1645,MART
2026-07-21 07:11:50 UTC,999.91,1.1635,MART
2026-07-21 09:45:51 UTC,999.90,1.1634,MART
2026-07-21 12:19:53 UTC,999.88,1.1634,MART
2026-07-21 14:53:55 UTC,1000.02,1.1636,MART
2026-07-21 17:27:57 UTC,999.93,1.1634,MART
2026-07-21 20:01:58 UTC,1000.07,1.1637,MART
2026-07-21 22:36:00 UTC,999.87,1.1632,MART
2026-07-22 01:10:02 UTC,999.26,1.1619,MART
2026-07-22 03:44:04 UTC,999.40,1.1621,MART
2026-07-22 06:18:06 UTC,999.81,1.1627,MART
2026-07-22 08:52:07 UTC,1000.04,1.1631,MART
2026-07-22 11:26:09 UTC,1000.08,1.1631,MART
2026-07-22 14:00:11 UTC,999.76,1.1627,MART
2026-07-22 16:34:13 UTC,999.99,1.1630,MART
2026-07-22 19:08:15 UTC,999.85,1.1628,MART
2026-07-22 21:42:16 UTC,999.89,1.1628,MART
2026-07-23 00:16:18 UTC,1000.70,1.1643,MART
2026-07-23 02:50:20 UTC,1000.73,1.1649,MART
2026-07-23 05:24:22 UTC,1000.74,1.1651,MART
2026-07-23 07:58:24 UTC,1000.76,1.1656,MART
2026-07-23 10:32:25 UTC,1000.76,1.1655,MART
2026-07-23 13:06:27 UTC,1000.76,1.1656,MART
2026-07-23 15:40:29 UTC,1000.79,1.1660,MART
2026-07-23 18:14:31 UTC,1000.75,1.1653,MART
2026-07-23 20:48:32 UTC,1000.76,1.1655,MART
2026-07-23 23:22:34 UTC,1000.78,1.1654,MART
2026-07-24 01:56:36 UTC,1000.89,1.1666,MART
2026-07-24 04:30:38 UTC,1000.81,1.1655,MART
2026-07-24 07:04:40 UTC,1001.04,1.1660,MART
2026-07-24 09:38:41 UTC,1001.08,1.1663,MART
2026-07-24 12:12:43 UTC,1001.11,1.1665,MART
2026-07-24 14:46:45 UTC,1001.19,1.1672,MART
2026-07-24 17:20:47 UTC,1001.17,1.1668,MART
2026-07-24 19:54:49 UTC,1001.17,1.1667,MART
2026-07-24 22:28:50 UTC,1001.19,1.1671,MART
2026-07-25 01:02:52 UTC,1001.18,1.1669,MART
2026-07-25 03:36:54 UTC,1001.19,1.1672,MART
2026-07-25 06:10:56 UTC,1001.16,1.1665,MART
2026-07-25 08:44:58 UTC,1001.03,1.1654,MART
2026-07-25 11:18:59 UTC,1001.12,1.1658,MART
2026-07-25 13:53:01 UTC,1001.20,1.1661,MART
2026-07-25 16:27:03 UTC,1001.31,1.1666,MART
2026-07-25 19:01:05 UTC,1001.16,1.1660,MART
2026-07-25 21:35:07 UTC,1001.11,1.1658,MART
2026-07-26 00:09:08 UTC,1001.23,1.1662,MART
2026-07-26 02:43:10 UTC,1001.21,1.1662,MART
2026-07-26 05:17:12 UTC,1000.96,1.1651,MART
2026-07-26 07:51:14 UTC,1000.88,1.1648,MART
2026-07-26 10:25:15 UTC,1001.00,1.1650,MART
2026-07-26 12:59:17 UTC,1001.31,1.1658,MART
2026-07-26 15:33:19 UTC,1001.11,1.1653,MART
2026-07-26 18:07:21 UTC,1000.97,1.1649,MART
2026-07-26 20:41:23 UTC,1001.11,1.1653,MART
2026-07-26 23:15:24 UTC,1001.31,1.1657,MART
2026-07-27 01:49:26 UTC,1001.22,1.1655,MART
2026-07-27 04:23:28 UTC,1001.59,1.1678,MART
2026-07-27 06:57:30 UTC,1001.60,1.1680,MART
2026-07-27 09:31:32 UTC,1001.64,1.1687,MART
2026-07-27 12:05:33 UTC,1001.63,1.1685,MART
2026-07-27 14:39:35 UTC,1001.63,1.1684,MART
2026-07-27 17:13:37 UTC,1001.62,1.1684,MART
2026-07-27 19:47:39 UTC,1001.60,1.1680,MART
2026-07-27 22:21:41 UTC,1001.58,1.1676,MART
2026-07-28 00:55:42 UTC,1001.61,1.1682,MART
2026-07-28 03:29:44 UTC,1001.64,1.1686,MART
2026-07-28 06:03:46 UTC,1001.58,1.1684,MART
2026-07-28 08:37:48 UTC,1001.52,1.1679,MART
2026-07-28 11:11:50 UTC,1001.49,1.1677,MART
2026-07-28 13:45:51 UTC,1001.27,1.1669,MART
2026-07-28 16:19:53 UTC,1001.01,1.1662,MART
2026-07-28 18:53:55 UTC,1000.92,1.1660,MART
2026-07-28 21:27:57 UTC,1001.15,1.1664,MART
2026-07-29 00:01:58 UTC,1001.93,1.1675,MART
2026-07-29 02:36:00 UTC,1002.21,1.1685,MART
2026-07-29 05:10:02 UTC,1002.23,1.1687,MART
2026-07-29 07:44:04 UTC,1002.26,1.1685,MART
2026-07-29 10:18:06 UTC,1002.30,1.1689,MART
2026-07-29 12:52:07 UTC,1002.24,1.1684,MART
2026-07-29 15:26:09 UTC,1002.25,1.1685,MART
2026-07-29 18:00:11 UTC,1002.22,1.1683,MART
2026-07-29 20:34:13 UTC,1002.21,1.1682,MART
2026-07-29 23:08:15 UTC,1002.13,1.1676,MART
2026-07-30 01:42:16 UTC,1002.14,1.1676,MART
2026-07-30 04:16:18 UTC,1002.22,1.1682,MART
2026-07-30 06:50:20 UTC,1002.18,1.1679,MART
2026-07-30 09:24:22 UTC,1002.23,1.1678,MART
2026-07-30 11:58:24 UTC,1002.19,1.1675,MART
2026-07-30 14:32:25 UTC,1002.11,1.1671,MART
2026-07-30 17:06:27 UTC,1001.90,1.1664,MART
2026-07-30 19:40:29 UTC,1002.27,1.1673,MART
2026-07-30 22:14:31 UTC,1002.64,1.1682,MART
2026-07-31 00:48:32 UTC,1002.69,1.1686,MART
2026-07-31 03:22:34 UTC,1002.70,1.1688,MART
2026-07-31 05:56:36 UTC,1002.70,1.1690,MART
2026-07-31 08:30:38 UTC,1002.70,1.1690,MART
2026-07-31 11:04:40 UTC,1002.73,1.1696,MART
2026-07-31 13:38:41 UTC,1002.75,1.1700,MART
2026-07-31 16:12:43 UTC,1002.71,1.1692,MART
2026-07-31 18:46:45 UTC,1001.88,1.1664,MART
2026-07-31 21:20:47 UTC,1002.11,1.1667,MART
2026-07-31 23:54:49 UTC,1002.43,1.1672,MART
2026-08-01 02:28:50 UTC,1002.20,1.1668,MART
2026-08-01 05:02:52 UTC,1002.25,1.1669,MART
2026-08-01 07:36:54 UTC,1002.01,1.1666,MART
2026-08-01 10:10:56 UTC,1002.06,1.1666,MART
2026-08-01 12:44:58 UTC,1002.10,1.1667,MART
2026-08-01 15:18:59 UTC,1002.51,1.1673,MART
2026-08-01 17:53:01 UTC,1003.11,1.1682,MART
2026-08-01 20:27:03 UTC,1003.29,1.1685,MART
2026-08-01 23:01:05 UTC,1003.30,1.1687,MART
2026-08-02 01:35:07 UTC,1003.28,1.1684,MART
2026-08-02 04:09:08 UTC,1003.32,1.1695,MART
2026-08-02 06:43:10 UTC,1003.35,1.1701,MART
2026-08-02 09:17:12 UTC,1003.34,1.1698,MART
2026-08-02 11:51:14 UTC,1003.33,1.1696,MART
2026-08-02 14:25:15 UTC,1003.30,1.1690,MART
2026-08-02 16:59:17 UTC,1003.32,1.1692,MART
2026-08-02 19:33:19 UTC,1003.33,1.1692,MART
2026-08-02 22:07:21 UTC,1003.18,1.1681,MART
2026-08-03 00:41:23 UTC,1003.16,1.1680,MART
2026-08-03 03:15:24 UTC,1003.34,1.1688,MART
2026-08-03 05:49:26 UTC,1003.39,1.1690,MART
2026-08-03 08:23:28 UTC,1003.51,1.1694,MART
2026-08-03 10:57:30 UTC,1003.53,1.1696,MART
2026-08-03 13:31:32 UTC,1003.56,1.1701,MART
2026-08-03 16:05:33 UTC,1003.55,1.1699,MART
2026-08-03 18:39:35 UTC,1003.56,1.1701,MART
2026-08-03 21:13:37 UTC,1003.50,1.1691,MART
2026-08-03 23:47:39 UTC,1003.52,1.1694,MART
2026-08-04 02:21:41 UTC,1003.52,1.1693,MART
2026-08-04 04:55:42 UTC,1003.54,1.1697,MART
2026-08-04 07:29:44 UTC,1003.58,1.1707,MART
2026-08-04 10:03:46 UTC,1003.60,1.1710,MART
2026-08-04 12:37:48 UTC,1003.64,1.1710,MART
2026-08-04 15:11:50 UTC,1003.48,1.1697,MART
2026-08-04 17:45:51 UTC,1003.77,1.1708,MART
2026-08-04 20:19:53 UTC,1003.71,1.1703,MART
2026-08-04 22:53:55 UTC,1003.72,1.1704,MART
2026-08-05 01:27:57 UTC,1003.78,1.1709,MART
