fecha_utc,equity,precio,posicion
2026-05-06 04:15 UTC,3000.00,0,MART
2026-05-06 07:30 UTC,3022.48,0,MART
2026-05-06 10:45 UTC,2126.89,0,MART
2026-05-06 14:00 UTC,3041.20,0,MART
2026-05-06 17:15 UTC,3144.32,0,MART
2026-05-06 20:30 UTC,3168.00,0,MART
2026-05-07 00:45 UTC,3178.32,0,MART
2026-05-07 04:00 UTC,3218.48,0,MART
2026-05-07 07:15 UTC,3130.07,0,MART
2026-05-07 10:30 UTC,3325.44,0,MART
2026-05-07 13:45 UTC,3362.72,0,MART
2026-05-07 17:00 UTC,3275.20,0,MART
2026-05-07 20:15 UTC,3487.84,0,MART
2026-05-08 00:30 UTC,3529.84,0,MART
2026-05-08 03:45 UTC,3597.12,0,MART
2026-05-08 07:00 UTC,3636.88,0,MART
2026-05-08 10:15 UTC,3642.48,0,MART
2026-05-08 13:30 UTC,3698.24,0,MART
2026-05-08 16:45 UTC,3758.96,0,MART
2026-05-08 20:00 UTC,3766.32,0,MART
2026-05-11 00:15 UTC,3800.00,0,MART
2026-05-11 03:30 UTC,3885.20,0,MART
2026-05-11 06:45 UTC,3919.84,0,MART
2026-05-11 10:00 UTC,3957.68,0,MART
2026-05-11 13:15 UTC,3283.29,0,MART
2026-05-11 16:30 UTC,2121.84,0,MART
2026-05-11 19:45 UTC,2115.28,0,MART
2026-05-12 00:00 UTC,1442.39,0,MART
2026-05-12 03:15 UTC,1880.71,0,MART
2026-05-12 06:30 UTC,2232.24,0,MART
2026-05-12 09:45 UTC,2277.36,0,MART
2026-05-12 13:00 UTC,2326.64,0,MART
2026-05-12 16:15 UTC,2431.92,0,MART
2026-05-12 19:30 UTC,1927.68,0,MART
2026-05-12 23:45 UTC,854.06,0,MART
2026-05-13 03:00 UTC,837.58,0,MART
2026-05-13 06:15 UTC,929.34,0,MART
2026-05-13 09:30 UTC,960.70,0,MART
2026-05-13 12:45 UTC,1006.46,0,MART
2026-05-13 16:00 UTC,1032.94,0,MART
2026-05-13 19:15 UTC,1112.14,0,MART
2026-05-13 23:30 UTC,1114.06,0,MART
2026-05-14 02:45 UTC,1135.66,0,MART
2026-05-14 06:00 UTC,1178.22,0,MART
2026-05-14 09:15 UTC,1221.02,0,MART
2026-05-14 12:30 UTC,1303.58,0,MART
2026-05-14 15:45 UTC,1368.94,0,MART
2026-05-14 19:00 UTC,1385.58,0,MART
2026-05-14 23:15 UTC,1415.42,0,MART
2026-05-15 02:30 UTC,1502.38,0,MART
2026-05-15 05:45 UTC,943.74,0,MART
2026-05-15 09:00 UTC,1433.50,0,MART
2026-05-15 12:15 UTC,1692.54,0,MART
2026-05-15 15:30 UTC,1759.82,0,MART
2026-05-15 18:45 UTC,1818.46,0,MART
2026-05-17 23:00 UTC,1872.14,0,MART
2026-05-18 02:15 UTC,1851.18,0,MART
2026-05-18 05:30 UTC,1963.02,0,MART
2026-05-18 08:45 UTC,1992.22,0,MART
2026-05-18 12:00 UTC,2026.06,0,MART
2026-05-18 15:15 UTC,2128.86,0,MART
2026-05-18 18:30 UTC,2143.50,0,MART
2026-05-18 22:45 UTC,2147.18,0,MART
2026-05-19 02:00 UTC,2210.30,0,MART
2026-05-19 05:15 UTC,2214.70,0,MART
2026-05-19 08:30 UTC,2286.38,0,MART
2026-05-19 11:45 UTC,2320.62,0,MART
2026-05-19 15:00 UTC,2402.70,0,MART
2026-05-19 18:15 UTC,2444.62,0,MART
2026-05-19 22:30 UTC,2435.50,0,MART
2026-05-20 01:45 UTC,2552.30,0,MART
2026-05-20 05:00 UTC,2563.66,0,MART
2026-05-20 08:15 UTC,2569.18,0,MART
2026-05-20 11:30 UTC,2657.26,0,MART
2026-05-20 14:45 UTC,2500.06,0,MART
2026-05-20 18:00 UTC,2717.98,0,MART
2026-05-20 22:15 UTC,2736.70,0,MART
2026-05-21 01:30 UTC,2725.98,0,MART
2026-05-21 04:45 UTC,2812.94,0,MART
2026-05-21 08:00 UTC,2878.62,0,MART
2026-05-21 11:15 UTC,2851.98,0,MART
2026-05-21 14:30 UTC,2931.50,0,MART
2026-05-21 17:45 UTC,2682.30,0,MART
2026-05-21 22:00 UTC,3006.46,0,MART
2026-05-22 01:15 UTC,3018.14,0,MART
2026-05-22 04:30 UTC,3039.02,0,MART
2026-05-22 07:45 UTC,3058.46,0,MART
2026-05-22 11:00 UTC,3088.86,0,MART
2026-05-22 14:15 UTC,3101.82,0,MART
2026-05-22 17:30 UTC,3190.94,0,MART
2026-05-22 20:45 UTC,3222.14,0,MART
2026-05-26 07:00 UTC,3232.86,0,MART
2026-05-26 10:15 UTC,3278.38,0,MART
2026-05-26 13:30 UTC,3298.06,0,MART
2026-05-26 16:45 UTC,3377.34,0,MART
2026-05-26 20:00 UTC,3381.66,0,MART
2026-05-27 00:15 UTC,3439.34,0,MART
2026-05-27 03:30 UTC,3455.66,0,MART
2026-05-27 06:45 UTC,3440.62,0,MART
2026-05-27 10:00 UTC,3477.66,0,MART
2026-05-27 13:15 UTC,3377.98,0,MART
2026-05-27 16:30 UTC,3614.06,0,MART
2026-05-27 19:45 UTC,3631.90,0,MART
2026-05-28 00:00 UTC,3650.94,0,MART
