fecha_utc,equity,precio,posicion
2026-07-19 22:24:21 UTC,1000.00,4499.7443,MART
2026-07-20 00:58:23 UTC,998.69,4484.7819,MART
2026-07-20 03:32:25 UTC,1002.51,4492.9583,MART
2026-07-20 06:06:27 UTC,1003.46,4502.0983,MART
2026-07-20 08:40:28 UTC,1004.44,4525.1093,MART
2026-07-20 11:14:30 UTC,1001.38,4505.7092,MART
2026-07-20 13:48:32 UTC,1003.49,4497.5697,MART
2026-07-20 16:22:34 UTC,1007.37,4505.8850,MART
2026-07-20 18:56:36 UTC,1009.52,4520.5514,MART
2026-07-20 21:30:37 UTC,1004.45,4471.2065,MART
2026-07-21 00:04:39 UTC,1012.26,4489.8141,MART
2026-07-21 02:38:41 UTC,1010.73,4476.6713,MART
2026-07-21 05:12:43 UTC,1014.59,4495.8206,MART
2026-07-21 07:46:44 UTC,1014.96,4490.2939,MART
2026-07-21 10:20:46 UTC,1015.64,4487.6310,MART
2026-07-21 12:54:48 UTC,1016.74,4473.0001,MART
2026-07-21 15:28:50 UTC,1017.27,4487.1768,MART
2026-07-21 18:02:52 UTC,1019.02,4493.8796,MART
2026-07-21 20:36:53 UTC,1020.10,4492.6675,MART
2026-07-21 23:10:55 UTC,1023.46,4482.7748,MART
2026-07-22 01:44:57 UTC,1024.49,4503.6447,MART
2026-07-22 04:18:59 UTC,1025.04,4510.5447,MART
2026-07-22 06:53:01 UTC,1027.71,4527.4217,MART
2026-07-22 09:27:02 UTC,1022.85,4515.0904,MART
2026-07-22 12:01:04 UTC,1029.36,4516.5014,MART
2026-07-22 14:35:06 UTC,1024.13,4498.1988,MART
2026-07-22 17:09:08 UTC,1030.81,4516.9636,MART
2026-07-22 19:43:10 UTC,1031.44,4545.1199,MART
2026-07-22 22:17:11 UTC,1032.27,4567.2635,MART
2026-07-23 00:51:13 UTC,1033.24,4572.3948,MART
2026-07-23 03:25:15 UTC,1034.23,4551.6823,MART
2026-07-23 05:59:17 UTC,1035.55,4567.4081,MART
2026-07-23 08:33:18 UTC,1036.13,4584.7285,MART
2026-07-23 11:07:20 UTC,1036.27,4580.9208,MART
