fecha_utc,equity,precio,posicion
2026-08-26 17:45 UTC,1016.87,1.1656,MART
2026-08-26 17:50 UTC,1016.72,1.1655,MART
2026-08-26 17:55 UTC,1016.72,1.1655,MART
2026-08-26 18:00 UTC,1016.72,1.1655,MART
2026-08-26 18:05 UTC,1016.72,1.1655,MART
2026-08-26 18:10 UTC,1016.87,1.1656,MART
2026-08-26 18:15 UTC,1016.87,1.1656,MART
2026-08-26 18:20 UTC,1016.87,1.1656,MART
2026-08-26 18:25 UTC,1016.87,1.1656,MART
2026-08-26 18:30 UTC,1016.72,1.1655,MART
2026-08-26 18:35 UTC,1016.72,1.1655,MART
2026-08-26 18:40 UTC,1016.72,1.1655,MART
2026-08-26 18:45 UTC,1016.72,1.1655,MART
2026-08-26 18:50 UTC,1016.72,1.1655,MART
2026-08-26 18:55 UTC,1016.58,1.1654,MART
2026-08-26 19:00 UTC,1016.72,1.1655,MART
2026-08-26 19:05 UTC,1016.72,1.1655,MART
2026-08-26 19:10 UTC,1016.72,1.1655,MART
2026-08-26 19:15 UTC,1016.87,1.1656,MART
2026-08-26 19:20 UTC,1016.72,1.1655,MART
2026-08-26 19:25 UTC,1016.72,1.1655,MART
2026-08-26 19:30 UTC,1016.87,1.1656,MART
2026-08-26 19:35 UTC,1016.72,1.1655,MART
2026-08-26 19:40 UTC,1016.87,1.1656,MART
2026-08-26 19:45 UTC,1016.72,1.1655,MART
2026-08-26 19:50 UTC,1016.72,1.1655,MART
2026-08-26 19:55 UTC,1016.72,1.1655,MART
2026-08-26 20:00 UTC,1016.87,1.1656,MART
2026-08-26 20:05 UTC,1016.87,1.1656,MART
2026-08-26 20:10 UTC,1016.87,1.1656,MART
2026-08-26 20:15 UTC,1016.72,1.1655,MART
2026-08-26 20:20 UTC,1016.72,1.1655,MART
2026-08-26 20:25 UTC,1016.87,1.1656,MART
2026-08-26 20:30 UTC,1016.87,1.1656,MART
2026-08-26 20:35 UTC,1016.87,1.1656,MART
2026-08-26 20:40 UTC,1017.01,1.1658,MART
2026-08-26 20:45 UTC,1017.01,1.1658,MART
2026-08-26 20:50 UTC,1016.87,1.1656,MART
2026-08-26 20:55 UTC,1016.87,1.1656,MART
2026-08-26 21:00 UTC,1016.58,1.1654,MART
2026-08-26 21:05 UTC,1016.58,1.1654,MART
2026-08-26 21:10 UTC,1016.43,1.1652,MART
2026-08-26 21:15 UTC,1016.58,1.1654,MART
2026-08-26 21:20 UTC,1016.72,1.1655,MART
2026-08-26 21:25 UTC,1016.87,1.1656,MART
2026-08-26 21:30 UTC,1016.72,1.1655,MART
2026-08-26 21:35 UTC,1017.01,1.1658,MART
2026-08-26 21:40 UTC,1017.01,1.1658,MART
2026-08-26 21:45 UTC,1016.87,1.1656,MART
2026-08-26 21:50 UTC,1017.01,1.1658,MART
2026-08-26 21:55 UTC,1017.01,1.1658,MART
2026-08-26 22:00 UTC,1017.30,1.1660,MART
2026-08-26 22:05 UTC,1017.16,1.1659,MART
2026-08-26 22:10 UTC,1017.01,1.1658,MART
2026-08-26 22:15 UTC,1017.16,1.1659,MART
2026-08-26 22:20 UTC,1017.16,1.1659,MART
2026-08-26 22:25 UTC,1017.16,1.1659,MART
2026-08-26 22:30 UTC,1017.16,1.1659,MART
2026-08-26 22:35 UTC,1017.16,1.1659,MART
2026-08-26 22:40 UTC,1017.16,1.1659,MART
2026-08-26 22:45 UTC,1017.16,1.1659,MART
2026-08-26 22:50 UTC,1017.01,1.1658,MART
2026-08-26 22:55 UTC,1017.01,1.1658,MART
2026-08-26 23:01 UTC,1017.16,1.1659,MART
2026-08-26 23:06 UTC,1017.01,1.1658,MART
2026-08-26 23:11 UTC,1017.16,1.1659,MART
2026-08-26 23:16 UTC,1017.30,1.1660,MART
2026-08-26 23:21 UTC,1017.16,1.1659,MART
2026-08-26 23:26 UTC,1017.16,1.1659,MART
2026-08-26 23:31 UTC,1017.16,1.1659,MART
2026-08-26 23:36 UTC,1017.16,1.1659,MART
2026-08-26 23:41 UTC,1017.30,1.1660,MART
2026-08-26 23:46 UTC,1017.30,1.1660,MART
2026-08-26 23:51 UTC,1017.01,1.1658,MART
2026-08-26 23:56 UTC,1017.16,1.1659,MART
